m|sigma|e|k_ab|e_ab|mu|na|nb|inchi|smiles
5.805099964141846|2.9149999618530273|237.398193359375|0.0001|3120.9103|0.0|1.0|1.0|InChI=1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)|CCCCC(=O)O
3.7084999084472656|3.353800058364868|313.5248107910156|0.0346|1939.3452|0.0|2.0|0.0|InChI=1S/C5H6O2/c1-4-2-3-5(6)7-4/h2H,3H2,1H3|CC1=CCC(=O)O1
3.7183001041412354|3.983599901199341|278.7782897949219|0.0|0.0|0.0|0.0|0.0|InChI=1S/C10H20/c1-2-3-7-10-8-5-4-6-9-10/h10H,2-9H2,1H3|CCCCC1CCCCC1
3.240799903869629|3.890000104904175|287.2091979980469|0.0|0.0|0.0|0.0|0.0|InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3|CC(C)c1ccccc1
4.692599773406982|3.174499988555908|307.4219970703125|0.0002|3230.4891|0.0|3.0|0.0|InChI=1S/C6H8O3/c1-4(7)5-2-3-9-6(5)8/h5H,2-3H2,1H3|CC(=O)C1CCOC1=O
5.6666998863220215|3.5924999713897705|269.2961120605469|0.001|4105.1649|0.0|3.0|0.0|InChI=1S/C7H12O3/c1-2-3-7(8)10-5-6-4-9-6/h6H,2-5H2,1H3/t6-/m1/s1|CCCC(=O)OC[C@H]1CO1
5.153500080108643|3.2460999488830566|240.8656005859375|0.0014|2611.3459|0.0|3.0|0.0|InChI=1S/C4H7N3O2/c1-2-9-4(8)3-6-7-5/h2-3H2,1H3|CCOC(=O)CN=[N+]=[N-]
4.535799980163574|4.521399974822998|591.5822143554688|0.0006|3434.6141|0.0|4.0|0.0|InChI=1S/C10H16N.C2F6NO4S2/c1-9(2)7-11-6-4-5-10(3)8-11;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-6,8-9H,7H2,1-3H3;/q+1;-1|Cc1ccc[n+](CC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
4.303500175476074|3.515399932861328|280.205810546875|0.0|0.0|0.0|0.0|0.0|InChI=1S/C5H10BrCl/c6-4-2-1-3-5-7/h1-5H2|ClCCCCCBr
4.06850004196167|4.304800033569336|314.21539306640625|0.0015|6528.9439|0.0|3.0|2.0|InChI=1S/C5H14NO.C2H5NO2/c1-6(2,3)4-5-7;3-1-2(4)5/h7H,4-5H2,1-3H3;1,3H2,(H,4,5)/q+1;/p-1|C[N+](C)(C)CCO.NCC(=O)[O-]
3.976900100708008|3.297800064086914|163.93719482421875|0.0005|3563.1402|0.0|1.0|0.0|InChI=1S/C4H3F8N/c5-2(6)1-13(3(7,8)9)4(10,11)12/h2H,1H2|FC(F)CN(C(F)(F)F)C(F)(F)F
4.599100112915039|3.540299892425537|278.6130065917969|0.0|0.0|0.0|0.0|0.0|InChI=1S/C6H12BrCl/c7-5-3-1-2-4-6-8/h1-6H2|ClCCCCCCBr
5.098400115966797|3.9279000759124756|286.11138916015625|0.0005|4465.0815|0.0|1.0|0.0|InChI=1S/C12H23N/c1-2-3-4-5-6-7-8-9-10-11-12-13/h2-11H2,1H3|CCCCCCCCCCCC#N
4.2164998054504395|3.402100086212158|241.88180541992188|0.0001|2553.959|0.0|2.0|0.0|InChI=1S/C5H10O2/c1-4-3-6-5(2)7-4/h4-5H,3H2,1-2H3|CC1COC(C)O1
7.206900119781494|3.5243000984191895|243.35789489746094|0.0735|2769.4896|0.0|5.0|0.0|InChI=1S/C10H22O5/c1-11-3-5-13-7-9-15-10-8-14-6-4-12-2/h3-10H2,1-2H3|COCCOCCOCCOCCOC
6.04010009765625|4.320300102233887|323.2492980957031|0.0006|2216.6624|0.0|5.0|0.0|InChI=1S/C8H15N2.C4H2F8O4S/c1-3-4-5-10-7-6-9(2)8-10;5-1(2(6,7)8)16-3(9,10)4(11,12)17(13,14)15/h6-8H,3-5H2,1-2H3;1H,(H,13,14,15)/q+1;/p-1|CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)C(F)(F)F
5.566100120544434|3.979599952697754|216.71200561523438|0.0009|3830.6204|0.0|1.0|1.0|InChI=1S/C11HF21O2/c12-2(13,1(33)34)3(14,15)4(16,17)5(18,19)6(20,21)7(22,23)8(24,25)9(26,27)10(28,29)11(30,31)32/h(H,33,34)|O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
2.8877999782562256|3.5992000102996826|298.4114990234375|0.001|2711.8263|0.0|1.0|0.0|InChI=1S/C6H10O/c1-2-4-6-5(3-1)7-6/h5-6H,1-4H2|C1CCC2OC2C1
5.01039981842041|3.259000062942505|227.1013946533203|0.0003|2541.4622|0.0|1.0|1.0|InChI=1S/C5H9NO.BF4/c1-6-4-2-3-5(6)7;2-1(3,4)5/h2-4H2,1H3;/q;-1/p+1|C[NH+]1CCCC1=O.F[B-](F)(F)F
4.616499900817871|4.421199798583984|440.1409912109375|0.0008|3143.1475|0.0|5.0|0.0|InChI=1S/C8H15N2.C2H7O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5-7(3,4)6-2/h6-8H,3-5H2,1-2H3;1-2H3,(H,3,4)/q+1;/p-1|CCCCn1cc[n+](C)c1.COP(=O)([O-])OC
2.282399892807007|3.912100076675415|241.8625946044922|0.0594|954.4082|0.0|1.0|1.0|InChI=1S/C4H11N/c1-4(2,3)5/h5H2,1-3H3|CC(C)(C)N
3.9830000400543213|4.147600173950195|425.7533874511719|0.0|0.0|0.0|0.0|0.0|InChI=1S/C20H12/c1-5-13-6-2-11-17-18-12-4-8-14-7-3-10-16(20(14)18)15(9-1)19(13)17/h1-12H|c1cc2cccc3c4cccc5cccc(c(c1)c23)c54
2.7785000801086426|3.7572999000549316|278.40948486328125|0.0237|1076.505|0.0|2.0|0.0|InChI=1S/C4H9NO2/c1-4(2,3)5(6)7/h1-3H3|CC(C)(C)[N+](=O)[O-]
4.982600212097168|3.775899887084961|183.93710327148438|0.0|0.0|0.0|0.0|0.0|InChI=1S/C8F18/c9-1(3(11,12)7(21,22)23,4(13,14)8(24,25)26)2(10,5(15,16)17)6(18,19)20|FC(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F
3.378700017929077|4.152900218963623|299.49810791015625|0.0024|2023.0725|0.0|1.0|1.0|InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3/t10-/m0/s1|CC(C)=CCC[C@H](C)CCO
4.438399791717529|4.504199981689453|556.0322265625|0.0012|4638.9735|0.0|5.0|0.0|InChI=1S/C7H11N2.C2F6NO4S2/c1-3-4-9-6-5-8(2)7-9;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h3,5-7H,1,4H2,2H3;/q+1;-1|C=CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
5.587399959564209|4.158400058746338|370.87030029296875|0.0009|1866.9316|0.0|3.0|0.0|InChI=1S/C10H22N.CHF3O3S/c1-3-4-8-11(2)9-6-5-7-10-11;2-1(3,4)8(5,6)7/h3-10H2,1-2H3;(H,5,6,7)/q+1;/p-1|CCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F
2.759999990463257|3.2871999740600586|237.71470642089844|0.8999|2865.3906|0.0|2.0|0.0|InChI=1S/C3H3NO/c1-2-5-3-4-1/h1-3H|c1cocn1
4.318399906158447|3.7657999992370605|261.2550048828125|0.0|0.0|0.0|0.0|0.0|InChI=1S/C8H17Cl/c1-2-3-4-5-6-7-8-9/h2-8H2,1H3|CCCCCCCCCl
5.633500099182129|3.555299997329712|239.54400634765625|0.0021|2099.0864|0.0|3.0|0.0|InChI=1S/C9H18O3/c1-3-5-7-11-9(10)12-8-6-4-2/h3-8H2,1-2H3|CCCCOC(=O)OCCCC
8.317700386047363|4.3343000411987305|286.6606140136719|0.0006|3646.3786|0.0|7.0|0.0|InChI=1S/C14H27N2.3C5HF6O2.Co/c1-3-4-5-6-7-8-9-10-11-16-13-12-15(2)14-16;3*6-4(7,8)2(12)1-3(13)5(9,10)11;/h12-14H,3-11H2,1-2H3;3*1H;/q+1;3*-1;+2|CCCCCCCCCCn1cc[n+](C)c1.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F.O=C([CH-]C(=O)C(F)(F)F)C(F)(F)F.[Co+2]
4.4390997886657715|3.6377999782562256|233.7071990966797|0.0027|3298.2213|0.0|1.0|0.0|InChI=1S/C8H18O/c1-3-5-6-7-8-9-4-2/h3-8H2,1-2H3|CCCCCCOCC
4.035999774932861|4.4182000160217285|550.44091796875|0.0132|2790.9582|0.0|5.0|0.0|InChI=1S/C6H11N2.F2NO4S2/c1-3-8-5-4-7(2)6-8;1-8(4,5)3-9(2,6)7/h4-6H,3H2,1-2H3;/q+1;-1|CCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F
4.4583001136779785|3.75219988822937|232.98480224609375|0.0012|2939.9063|0.0|1.0|0.0|InChI=1S/C9H20O/c1-8(2,3)7-9(4,5)10-6/h7H2,1-6H3|COC(C)(C)CC(C)(C)C
1.8865000009536743|4.3907999992370605|480.593994140625|0.0027|2693.9492|0.0|2.0|1.0|InChI=1S/C2H5N3O/c3-5-4-1-2-6/h6H,1-2H2|[N-]=[N+]=NCCO
7.729100227355957|3.7332000732421875|252.92559814453125|0.0047|937.2607|0.0|2.0|0.0|InChI=1S/C18H28O2/c1-6-13-20-18(19)14-17(5)12-8-11-16(4)10-7-9-15(2)3/h1,8,12,14-16H,7,9-11,13H2,2-5H3/b12-8+,17-14+|C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C
5.137199878692627|4.295400142669678|431.4244079589844|0.0009|3736.3212|0.0|4.0|0.0|InChI=1S/C10H16N.C2F6NO4S2/c1-2-3-5-8-11-9-6-4-7-10-11;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4,6-7,9-10H,2-3,5,8H2,1H3;/q+1;-1|CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
3.7834999561309814|3.79830002784729|241.57479858398438|0.0|0.0|0.0|0.0|0.0|InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h3H,1,4-8H2,2H3|C=CCCCCCC
2.2105000019073486|4.381100177764893|359.4263000488281|0.1993|765.5496|0.0|2.0|2.0|InChI=1S/C6H16N2/c1-6(5-8)3-2-4-7/h6H,2-5,7-8H2,1H3|CC(CN)CCCN
2.4809999465942383|3.6475000381469727|320.1206970214844|0.0026|2141.1836|0.0|1.0|0.0|InChI=1S/C4H8S/c1-2-4-5-3-1/h1-4H2|C1CCSC1
2.6533000469207764|3.984499931335449|306.73748779296875|0.0|0.0|0.0|0.0|0.0|InChI=1S/C5H11I/c1-5(2)3-4-6/h5H,3-4H2,1-2H3|CC(C)CCI
2.7762999534606934|3.719099998474121|286.7807922363281|0.0|0.0|0.0|0.0|0.0|InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3|Cc1ccccc1
2.7207999229431152|3.6084001064300537|298.9056091308594|0.0|0.0|0.0|0.0|0.0|InChI=1S/C3H6Cl2/c4-2-1-3-5/h1-3H2|ClCCCCl
10.04539966583252|4.190199851989746|357.6217956542969|0.0015|3139.0038|0.0|5.0|0.0|InChI=1S/C22H41N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-24-21-20-23(2)22-24;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h10-11,20-22H,3-9,12-19H2,1-2H3;/q+1;-1/b11-10-;|CCCCCCCC/C=C\CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
5.894800186157227|3.800100088119507|194.65060424804688|0.0|0.0|0.0|0.0|0.0|InChI=1S/C10H3F17/c1-2-3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)27/h2H,1H2|C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
7.265600204467773|3.9570999145507812|332.8631896972656|0.0053|2707.0547|0.0|5.0|0.0|InChI=1S/C14H24N3.C6H6O3S/c1-2-3-4-5-6-7-10-16-12-13-17(14-16)11-8-9-15;7-10(8,9)6-4-2-1-3-5-6/h12-14H,2-8,10-11H2,1H3;1-5H,(H,7,8,9)/q+1;/p-1|CCCCCCCC[n+]1ccn(CCC#N)c1.O=S(=O)([O-])c1ccccc1
8.152299880981445|3.90910005569458|266.910400390625|0.0072|3264.2001|0.0|1.0|1.0|InChI=1S/C19H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21/h2-18H2,1H3,(H,20,21)|CCCCCCCCCCCCCCCCCCC(=O)O
5.953100204467773|3.957200050354004|311.8334045410156|0.007|1681.8404|0.0|5.0|0.0|InChI=1S/C10H24PS.F2NO4S2/c1-5-11(6-2,7-3)9-10-12-8-4;1-8(4,5)3-9(2,6)7/h5-10H2,1-4H3;/q+1;-1|CCSCC[P+](CC)(CC)CC.O=S(=O)(F)[N-]S(=O)(=O)F
3.1723999977111816|3.621500015258789|258.510009765625|0.0038|2588.3741|0.0|1.0|1.0|InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3|CC(C)CCO
6.600399971008301|4.197199821472168|363.5957946777344|0.0015|3229.7426|0.0|4.0|0.0|InChI=1S/C14H24N.C2F6NO4S2/c1-5-7-8-9-14-13(4)10-12(3)11-15(14)6-2;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h10-11H,5-9H2,1-4H3;/q+1;-1|CCCCCc1c(C)cc(C)c[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
8.38379955291748|2.8039000034332275|214.0334014892578|0.0319|1523.6105|0.0|4.0|4.0|InChI=1S/C4H11NO2.C2H4O2/c6-3-1-5-2-4-7;1-2(3)4/h5-7H,1-4H2;1H3,(H,3,4)|CC(=O)O.OCCNCCO
7.148799896240234|3.2922000885009766|250.02999877929688|0.0009|3546.451|0.0|3.0|0.0|InChI=1S/C7H12O3/c1-2-3-7(8)10-5-6-4-9-6/h6H,2-5H2,1H3|CCCC(=O)OCC1CO1
36.67599868774414|6.651000022888184|421.9230041503906|0.0|1310683.768|0.0|14.0|0.0|InChI=1S/C58H122P2.2C20H38O7S/c1-7-13-19-25-35-43-51-59(52-44-36-26-20-14-8-2,53-45-37-27-21-15-9-3)57-49-41-33-31-32-34-42-50-58-60(54-46-38-28-22-16-10-4,55-47-39-29-23-17-11-5)56-48-40-30-24-18-12-6;2*1-5-9-11-16(7-3)14-26-19(21)13-18(28(23,24)25)20(22)27-15-17(8-4)12-10-6-2/h7-58H2,1-6H3;2*16-18H,5-15H2,1-4H3,(H,23,24,25)/q+2;;/p-2|CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
2.8668999671936035|4.387599945068359|303.5640869140625|0.0001|2641.351|0.0|1.0|1.0|InChI=1S/C8H19N/c1-3-5-7-9-8-6-4-2/h9H,3-8H2,1-2H3|CCCCNCCCC
5.257699966430664|4.501699924468994|424.0719909667969|0.0004|2073.4761|0.0|4.0|0.0|InChI=1S/C9H14N.C2H6O4S/c1-3-9-7-5-6-8-10(9)4-2;1-2-6-7(3,4)5/h5-8H,3-4H2,1-2H3;2H2,1H3,(H,3,4,5)/q+1;/p-1|CCOS(=O)(=O)[O-].CCc1cccc[n+]1CC
4.903800010681152|4.314599990844727|327.35089111328125|0.0004|4089.5498|0.0|2.0|1.0|InChI=1S/C7H14N3.BF4/c1-9-5-6-10(7-9)4-2-3-8;2-1(3,4)5/h5-7H,2-4,8H2,1H3;/q+1;-1|C[n+]1ccn(CCCN)c1.F[B-](F)(F)F
4.501999855041504|3.89520001411438|342.31060791015625|0.1816|2398.9257|0.0|2.0|0.0|InChI=1S/C9H16N2/c1-2-3-4-5-7-11-8-6-10-9-11/h6,8-9H,2-5,7H2,1H3|CCCCCCn1ccnc1
2.817199945449829|4.287199974060059|482.7427978515625|0.0205|2096.8393|0.0|4.0|0.0|InChI=1S/C6H11N2.CH4O3S/c1-3-8-5-4-7(2)6-8;1-5(2,3)4/h4-6H,3H2,1-2H3;1H3,(H,2,3,4)/q+1;/p-1|CCn1cc[n+](C)c1.CS(=O)(=O)[O-]
2.3018999099731445|4.408400058746338|311.6690979003906|0.0144|2167.7896|0.0|3.0|2.0|InChI=1S/C5H14NO.C2H4O3/c1-6(2,3)4-5-7;3-1-2(4)5/h7H,4-5H2,1-3H3;3H,1H2,(H,4,5)/q+1;/p-1|C[N+](C)(C)CCO.O=C([O-])CO
4.980500221252441|3.971100091934204|283.34259033203125|0.0|0.0|0.0|0.0|0.0|InChI=1S/C14H22/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14/h7,9-10,12-13H,2-6,8,11H2,1H3|CCCCCCCCc1ccccc1
9.451899528503418|3.5271999835968018|234.5928955078125|0.0043|3256.2374|0.0|2.0|0.0|InChI=1S/C22H44O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24-4-2/h3-21H2,1-2H3|CCCCCCCCCCCCCCCCCCCC(=O)OCC
15.279500007629395|3.941999912261963|256.6921081542969|0.0007|5187.2247|0.0|9.0|0.0|InChI=1S/C20H38O7S.C16H28N3/c1-3-5-7-9-11-13-15-26-19(21)17-18(28(23,24)25)20(22)27-16-14-12-10-8-6-4-2;1-2-3-4-5-6-7-8-9-12-18-14-15-19(16-18)13-10-11-17/h18H,3-17H2,1-2H3,(H,23,24,25);14-16H,2-10,12-13H2,1H3/q;+1/p-1|CCCCCCCCCC[n+]1ccn(CCC#N)c1.CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)[O-]
6.144899845123291|4.425600051879883|320.6910095214844|0.0056|1602.5148|0.0|1.0|0.0|InChI=1S/C13H25N2.F6P/c1-3-4-5-6-7-8-9-10-15-12-11-14(2)13-15;1-7(2,3,4,5)6/h11-13H,3-10H2,1-2H3;/q+1;-1|CCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F
5.535600185394287|3.2769999504089355|270.51220703125|0.0001|3099.329|0.0|3.0|3.0|InChI=1S/C6H15NO2/c1-5(8)3-7-4-6(2)9/h5-9H,3-4H2,1-2H3|CC(O)CNCC(C)O
4.407199859619141|3.8482000827789307|270.53070068359375|0.006|2135.9181|0.0|1.0|0.0|InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,8,10H,4,6-7H2,1-3H3|CC(C)=CCCC(C)CC=O
4.3780999183654785|3.5689001083374023|232.3917999267578|0.0047|2409.6962|0.0|2.0|0.0|InChI=1S/C7H14O2/c1-4-9-7(8)5-6(2)3/h6H,4-5H2,1-3H3|CCOC(=O)CC(C)C
1.952299952507019|3.9779000282287598|362.31451416015625|0.0011|2306.5302|0.0|1.0|1.0|InChI=1S/C3H7ClO/c1-3(5)2-4/h3,5H,2H2,1H3|CC(O)CCl
1.8645000457763672|4.1149001121521|390.7294006347656|0.0001|2959.1946|0.0|2.0|1.0|InChI=1S/C4H8O2/c1-3(5)4(2)6/h3,5H,1-2H3|CC(=O)C(C)O
3.270699977874756|3.720400094985962|277.5013122558594|0.0001|2272.1586|0.0|2.0|0.0|InChI=1S/C6H13NO/c1-2-7-3-5-8-6-4-7/h2-6H2,1H3|CCN1CCOCC1
3.7011001110076904|4.166299819946289|425.2139892578125|0.0|0.0|0.0|0.0|0.0|InChI=1S/C18H12/c1-2-8-14-13(7-1)15-9-3-4-11-17(15)18-12-6-5-10-16(14)18/h1-12H|c1ccc2c(c1)c1ccccc1c1ccccc21
3.717400074005127|3.631700038909912|296.7604064941406|0.0101|1895.6499|0.0|1.0|1.0|InChI=1S/C8H11N/c1-7(9)8-5-3-2-4-6-8/h2-7H,9H2,1H3|CC(N)c1ccccc1
2.5074000358581543|4.3383002281188965|514.6942138671875|0.001|2504.5327|0.0|2.0|0.0|InChI=1S/C10H16N.CHNS/c1-3-4-7-11-8-5-10(2)6-9-11;2-1-3/h5-6,8-9H,3-4,7H2,1-2H3;3H/q+1;/p-1|CCCC[n+]1ccc(C)cc1.N#C[S-]
3.992799997329712|3.6180999279022217|319.581787109375|0.0267|2761.4008|0.0|2.0|0.0|InChI=1S/C10H8N2/c1-2-4-9(5-3-1)10-6-7-11-8-12-10/h1-8H|c1ccc(-c2ccncn2)cc1
5.109099864959717|3.4388999938964844|247.04299926757812|0.001|3472.8241|0.0|3.0|1.0|InChI=1S/C5H13N.CHF3O3S/c1-4-6(3)5-2;2-1(3,4)8(5,6)7/h4-5H2,1-3H3;(H,5,6,7)|CCN(C)CC.O=S(=O)(O)C(F)(F)F
4.057700157165527|4.30679988861084|471.8132019042969|0.0047|3040.9538|0.0|5.0|1.0|InChI=1S/C8H15N2.C2H7NO3S/c1-3-4-5-10-7-6-9(2)8-10;3-1-2-7(4,5)6/h6-8H,3-5H2,1-2H3;1-3H2,(H,4,5,6)/q+1;/p-1|CCCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-]
4.779600143432617|3.5429000854492188|283.0296936035156|0.0037|1786.2379|0.0|3.0|2.0|InChI=1S/C6H15N.H2O4S/c1-4-7(5-2)6-3;1-5(2,3)4/h4-6H2,1-3H3;(H2,1,2,3,4)|CCN(CC)CC.O=S(=O)(O)O
6.819900035858154|4.137199878692627|364.4607849121094|0.002|4626.359|0.0|5.0|0.0|InChI=1S/C14H24N3.CHF3O3S/c1-2-3-4-5-6-7-10-16-12-13-17(14-16)11-8-9-15;2-1(3,4)8(5,6)7/h12-14H,2-8,10-11H2,1H3;(H,5,6,7)/q+1;/p-1|CCCCCCCC[n+]1ccn(CCC#N)c1.O=S(=O)([O-])C(F)(F)F
4.2754998207092285|3.6589999198913574|249.69459533691406|0.0017|3182.5025|0.0|2.0|0.0|InChI=1S/C7H12O2/c1-2-3-4-5-6-9-7-8/h3-4,7H,2,5-6H2,1H3/b4-3-|CC/C=C\CCOC=O
3.4532999992370605|4.340199947357178|412.422607421875|0.002|1142.405|0.0|1.0|0.0|InChI=1S/C7H13N2.F6P/c1-3-4-9-6-5-8(2)7-9;1-7(2,3,4,5)6/h5-7H,3-4H2,1-2H3;/q+1;-1|CCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F
5.850500106811523|4.141499996185303|278.7054138183594|0.0025|3017.2325|0.0|2.0|0.0|InChI=1S/C14H26O2/c1-3-4-5-6-7-8-9-10-11-12-13-16-14(2)15/h5-6H,3-4,7-13H2,1-2H3/b6-5-|CCC/C=C\CCCCCCCOC(C)=O
4.083600044250488|4.420199871063232|441.652587890625|0.0009|2572.1128|0.0|4.0|0.0|InChI=1S/C7H10N.C2H6O4S/c1-2-8-6-4-3-5-7-8;1-2-6-7(3,4)5/h3-7H,2H2,1H3;2H2,1H3,(H,3,4,5)/q+1;/p-1|CCOS(=O)(=O)[O-].CC[n+]1ccccc1
1.61489999294281|3.0754001140594482|223.72500610351562|0.0|0.0|0.0|0.0|0.0|InChI=1S/H2S/h1H2|S
5.717599868774414|4.316500186920166|336.4674072265625|0.0005|878.0955|0.0|4.0|0.0|InChI=1S/C8H15N2.C3H2F6O3S/c1-3-4-5-10-7-6-9(2)8-10;4-1(2(5,6)7)3(8,9)13(10,11)12/h6-8H,3-5H2,1-2H3;1H,(H,10,11,12)/q+1;/p-1|CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
7.320499897003174|3.1501998901367188|213.44410705566406|0.0548|1746.0871|0.0|5.0|4.0|InChI=1S/C6H15NO3.C3H6O2/c8-4-1-7(2-5-9)3-6-10;1-2-3(4)5/h8-10H,1-6H2;2H2,1H3,(H,4,5)|CCC(=O)O.OCCN(CCO)CCO
1.9782999753952026|3.6212000846862793|208.01010131835938|0.0|0.0|0.0|0.0|0.0|InChI=1S/C3H8/c1-3-2/h3H2,1-2H3|CCC
3.9412999153137207|4.161600112915039|418.4751892089844|0.0|0.0|0.0|0.0|0.0|InChI=1S/C20H12/c1-2-6-15-12-19-17-10-4-8-13-7-3-9-16(20(13)17)18(19)11-14(15)5-1/h1-12H|c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12
2.8427000045776367|3.776099920272827|252.36520385742188|0.0|0.0|0.0|0.0|0.0|InChI=1S/C6H12/c1-5(2)6(3)4/h1-4H3|CC(C)=C(C)C
7.217599868774414|4.120999813079834|277.54180908203125|0.0012|4130.6581|0.0|2.0|0.0|InChI=1S/C20H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h8-9,11-12H,3-7,10,13-19H2,1-2H3/b9-8-,12-11-|CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC
4.422699928283691|4.201399803161621|287.56719970703125|0.0306|2606.5406|0.0|4.0|1.0|InChI=1S/C8H18O4/c1-2-10-5-6-12-8-7-11-4-3-9/h9H,2-8H2,1H3|CCOCCOCCOCCO
4.3302998542785645|4.321300029754639|366.35089111328125|0.0016|1184.7456|0.0|2.0|1.0|InChI=1S/C7H14N3.F6P/c1-9-5-6-10(7-9)4-2-3-8;1-7(2,3,4,5)6/h5-7H,2-4,8H2,1H3;/q+1;-1|C[n+]1ccn(CCCN)c1.F[P-](F)(F)(F)(F)F
7.40749979019165|4.177700042724609|334.21990966796875|0.005|2134.5455|0.0|4.0|0.0|InChI=1S/C18H32N.C2F6NO4S2/c1-5-7-9-11-13-19-15-16(3)14-17(4)18(19)12-10-8-6-2;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h14-15H,5-13H2,1-4H3;/q+1;-1|CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
3.8213999271392822|3.7207999229431152|243.48379516601562|0.1694|3191.5883|0.0|2.0|2.0|InChI=1S/C5H13N.CH2O2/c1-3-4-5(2)6;2-1-3/h5H,3-4,6H2,1-2H3;1H,(H,2,3)|CCCC(C)N.O=CO
5.802499771118164|4.013199806213379|220.00030517578125|0.0005|3972.9621|0.0|1.0|1.0|InChI=1S/C12HF23O2/c13-2(14,1(36)37)3(15,16)4(17,18)5(19,20)6(21,22)7(23,24)8(25,26)9(27,28)10(29,30)11(31,32)12(33,34)35/h(H,36,37)|O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
5.099999904632568|4.306399822235107|382.349609375|0.0016|4693.3459|0.0|4.0|0.0|InChI=1S/C6H11N2.C4HF9O3S/c1-3-8-5-4-7(2)6-8;5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16/h4-6H,3H2,1-2H3;(H,14,15,16)/q+1;/p-1|CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
5.692399978637695|3.431999921798706|242.84300231933594|0.011|1798.6828|0.0|4.0|0.0|InChI=1S/C6H15O4P/c1-4-8-11(7,9-5-2)10-6-3/h4-6H2,1-3H3|CCOP(=O)(OCC)OCC
